algorithm,Mass,Friction,steps,reward,model
PPO,1.505577492408992,5.0,69,68,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,64,63,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,19,18,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,14,13,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,135,134,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,77,76,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,244,243,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,160,159,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,55,54,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,223,222,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,11,10,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,38,37,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,12,11,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,142,141,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,93,92,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,146,145,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,90,89,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,131,130,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,154,153,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,191,190,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,58,57,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,115,114,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,51,50,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,71,70,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,48,47,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,63,62,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,160,159,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,98,97,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,185,184,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,18,17,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,11,10,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,99,98,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,275,274,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,54,53,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,75,74,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,53,52,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,90,89,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,193,192,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,122,121,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,48,47,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,153,152,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,239,238,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,10,9,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,68,67,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,164,163,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,182,181,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,206,205,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,603,602,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,88,87,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,61,60,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,41,40,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,170,169,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,72,71,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,81,80,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,151,150,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,106,105,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,155,154,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,114,113,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,9,8,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,258,257,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,187,186,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,68,67,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,271,270,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,121,120,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,92,91,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,71,70,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,115,114,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,62,61,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,91,90,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,60,59,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,16,15,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,194,193,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,288,287,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,64,63,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,141,140,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,63,62,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,104,103,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,511,510,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,162,161,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,65,64,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,21,20,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,112,111,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,10,9,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,338,337,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,12,11,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,86,85,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,13,12,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,51,50,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,65,64,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,16,15,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,24,23,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,13,12,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,132,131,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,113,112,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,141,140,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,388,387,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,1.505577492408992,5.0,101,100,Models/CartPole_models/Ideal_models/CartPole_model_1
