algorithm,Mass,Friction,steps,reward,model
PPO,0.5018591641363308,0.5,25,24,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,12,11,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,10,9,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,13,12,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,48,47,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,10,9,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,13,12,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,48,47,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,9,8,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,10,9,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,59,58,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,11,10,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,47,46,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,16,15,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,25,24,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,16,15,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,13,12,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,14,13,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,15,14,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,17,16,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,11,10,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,23,22,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,14,13,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,12,11,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,45,44,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,14,13,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,78,77,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,10,9,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,45,44,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,58,57,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,48,47,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,42,41,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,47,46,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,14,13,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,11,10,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,14,13,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,11,10,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,95,94,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,0.5018591641363308,0.5,10,9,Models/CartPole_models/Ideal_models/CartPole_model_1
