algorithm,Mass,Friction,steps,reward,model
PPO,6.89841386850759,2.0,204,596.4933247368723,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,169,467.23598858763023,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,190,562.8342384015111,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,203,604.0445244287309,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,224,686.6304207156395,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,182,521.7937724598523,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,205,621.9069260507513,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,196,581.6233143102236,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,207,605.6287054300146,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,167,477.7484518835945,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,178,524.512491575365,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,153,372.3079578447296,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,169,468.60213497943823,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,192,539.9521557310709,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,238,742.8476211475554,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,192,557.7796672635269,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,216,638.2832646122098,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,191,546.284173000576,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,237,729.1475951131993,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,208,620.0836664605372,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,175,490.0680437120345,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,184,524.8009733111253,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,163,453.8857394612078,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,181,535.0840026978103,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,234,714.0224305967167,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,179,518.5252096936938,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,210,623.9782888511281,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,173,524.3337978242871,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,190,551.431378623327,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,201,573.4495466180151,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,200,590.6730634577154,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,223,657.8699114847868,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,217,637.6005994041304,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,169,483.8789378423826,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,205,605.2511170751218,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,182,529.2590675117976,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,189,599.0404359816539,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,206,638.5925156802577,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,175,515.2100707921354,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,212,600.6533008374017,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,183,531.9575237384452,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,216,639.4371199717034,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,194,577.183654434335,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,161,433.1976631559219,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,167,471.49420916612416,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,168,488.90508359657395,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,196,573.6534423253125,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,177,518.1206352836189,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,225,653.6398924842515,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,182,533.1459360819026,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,176,520.05326166043,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,188,563.5217975024566,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,245,760.2542545583597,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,178,508.7355594922892,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,177,539.707648197038,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,176,519.0580191316403,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,195,593.8892717624494,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,194,567.9985226332574,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,207,591.7457110185442,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,198,586.3352792620954,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,204,593.2224783981848,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,204,597.6947712386471,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,180,521.5669385321823,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,200,592.7086196731877,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,204,590.6340626081155,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,190,538.1140613673979,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,177,517.3828272495375,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,206,580.3149871432729,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,200,590.0810276833181,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,181,501.74608628620445,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,203,604.9541643568673,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,194,548.5740642662986,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,210,600.5758002158709,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,201,590.7533085559689,Models/Hopper/Ideal_models/Hopper_model_PPO
PPO,6.89841386850759,2.0,209,593.1661595153446,Models/Hopper/Ideal_models/Hopper_model_PPO
