algorithm,perturbation,steps,reward,model
RARL,-0.7,170,338.85158843108115,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,214,355.5721677551609,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,1000,2198.5181238980717,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,271,341.4177368597693,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,165,386.5367103896356,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,174,337.9439642325865,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,359,410.00790395962713,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,150,292.4119298757414,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,174,381.49044734772997,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,186,374.06461843387024,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,199,333.7130956148184,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,162,291.4811538477954,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,242,333.4703003224514,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,1000,2251.5461168384536,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,346,616.8728369046485,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,300,381.6065501762405,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,175,325.4026441034039,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,423,826.9505703234008,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,168,272.55579777900704,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,188,355.85775805876864,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,174,356.390915436633,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,1000,1128.608878910075,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,198,388.0176812556492,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,397,748.2383308677254,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,452,840.5326831511716,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,252,388.7739885464648,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,179,326.9346129730251,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,263,655.9991394779606,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,446,666.0232124495006,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,222,314.05570667428697,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,514,1254.023054878361,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,203,455.0259620710344,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,206,311.86106042753,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,237,327.14047363436976,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,167,367.0862888812999,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,177,332.0669456584501,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,173,299.89978497968065,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,544,1082.8919536112044,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,236,377.63943110369723,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,517,1296.0438110680932,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,521,1032.054678048858,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,395,498.64475022689385,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,202,404.4655874497739,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,194,318.54331747492415,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.7,154,310.36670767689884,Models/Walker_models/Adversarial_models/Walker_feet_model
