algorithm,perturbation,steps,reward,model
RARL,1,147,356.90574990661077,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,242,622.4461493409397,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,135,321.2800239500175,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,149,390.7373926179746,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,196,510.7301775586443,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,164,415.9608426279083,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,130,311.5260695256925,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,154,343.5368782640048,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,169,418.8689018865457,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,75,69.94223505477157,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,169,452.68337365521074,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,130,317.2842028444884,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,160,422.2895010664952,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,145,369.8462600806379,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,192,502.6080770237704,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,132,321.3123967469237,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,125,290.8212901480201,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,218,568.6570823371339,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,155,406.4361126890726,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,187,478.37208964665297,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,147,370.7734851075402,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,128,312.668681995885,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,150,351.71052007960134,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,182,486.65871267962757,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,145,374.3010828949209,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,179,406.5196321713902,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,135,326.3351547632592,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,100,198.80055464146244,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,147,392.4379376699071,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,172,450.427748250233,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,183,493.41666032639296,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,128,316.1650252693271,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,141,346.67273459468925,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,141,365.651745652267,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,133,331.43306800492064,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,156,374.1717144458016,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,139,349.7688791469427,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,138,344.9390776409218,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,152,395.19426632799514,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,128,314.5151667453374,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,161,365.1489975940076,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,158,427.2963377861488,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,301,691.9802951623278,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,125,295.9872388533331,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,127,303.1150015161875,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,160,437.80020972579587,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,162,400.54811051481374,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,159,428.3267312984317,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,159,404.80540940899664,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,145,358.9185903888974,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,129,308.9969663772972,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,147,376.2300925742966,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,182,495.648123339226,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,175,360.66422736912136,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,130,318.0143696418854,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,241,616.011994707671,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,174,425.10212023896383,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,153,360.120366916075,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,218,565.4488396263805,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,228,605.6679816801188,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,143,341.51465028715756,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,155,376.6399839700425,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,170,398.3651025502222,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,154,362.65074929008364,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,120,256.15115318261695,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,125,309.3484002421915,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,180,501.699739496877,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,142,357.25853798854837,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,143,369.82204787851856,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,136,251.71535086436415,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,124,292.86393077774073,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,144,375.15340904263576,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,123,294.85417792513954,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,139,341.3420612934342,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,183,398.82546016773085,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,130,318.2776386400192,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,144,342.09032069340265,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,158,367.50729332738683,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,175,470.94639474131327,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,162,392.3707703768523,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,195,513.8819779333453,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,129,318.88698833252147,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,182,453.01867273671996,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,126,294.19537540296915,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,135,325.1827235590781,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,235,578.9497299865416,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,215,546.9416340980079,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,160,379.1991304024632,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,163,395.171886362441,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,300,658.3855185056364,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,135,322.11333968812687,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,168,447.9938481013487,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,126,302.7773487740542,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,148,389.8773632344437,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,249,617.7873020063889,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,140,339.5432610821317,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,138,321.5754079723829,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,262,677.03760869504,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,223,597.9148547304158,Models/Walker_models/Adversarial_models/Walker_feet_model_05
