algorithm,perturbation,steps,reward,model
RARL,-0.9,98,152.84666813179953,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,106,119.14634080304299,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,95,105.43948383130214,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,162,66.84785593994394,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,97,115.39784348907494,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,143,158.6578149310734,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,126,157.291992119587,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,112,104.6852960905751,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,131,184.40057098767443,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,108,145.98110999932373,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,107,136.1906046172112,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,111,134.97985684012406,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,156,243.57228449275908,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,235,309.70700535591004,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,110,105.5710428521993,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,134,156.9848282151188,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,119,154.41895396756127,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,137,183.3924447642944,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,107,96.56610010390659,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,138,142.11373836640632,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,149,174.96430350238325,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,109,117.14901434413287,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,163,179.22550504675655,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,108,137.67493635652136,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,104,125.68875845316552,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,138,152.42820132071074,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,131,158.79869117213275,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,129,174.13197996757754,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,119,165.8767740901758,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,194,189.56771879841926,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,128,152.9218912305114,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,127,181.93891680413708,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,97,247.6314457537128,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,142,177.93282647854267,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,119,319.01457063644284,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,225,281.945281706111,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,206,286.8666051572254,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,119,135.62303017514296,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,92,89.49069666387004,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,152,217.6330503609479,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,111,125.4146298719088,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,137,195.63274777711376,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,128,175.65204111510047,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,114,104.15520029345589,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,195,209.27741968997816,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,124,159.6326714822908,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,136,190.33882348663883,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,161,31.84023062560118,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,102,135.24844826669505,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,92,120.21990456337517,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,142,169.06524377415644,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,88,107.45136260171785,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,55,119.75429164250818,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,123,151.7719386210083,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,122,196.21002269811106,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,132,172.44332248993487,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,131,176.14077151703896,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,116,153.03008659325496,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,132,176.2079172866088,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,116,142.2205669863506,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,93,117.3573439695374,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,147,162.585768369765,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,113,136.03905704465797,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,93,122.14369763280047,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,104,144.39129719535595,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,141,173.0361591832534,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,111,144.24955510852487,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,110,141.72111170692006,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,132,31.78732986520663,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,116,170.03027229791405,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,115,136.00770036282302,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,178,226.78065209794113,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,117,6.690205795923248,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,134,178.06544936977116,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,127,8.877452232414726,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,122,154.80820131352812,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,120,140.35857543393104,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,97,101.6138943107162,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,119,134.85471639740877,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,81,190.2899159662894,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,131,155.09680786036756,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,99,-17.546396156392007,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,137,174.96919531569756,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,107,154.47936577866517,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,111,150.97163959072918,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,115,145.3953335622607,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,175,215.21107943509605,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,186,252.9868824270293,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,162,187.85783165542625,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,59,117.68152343548309,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,85,39.182594234173166,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,107,123.86648323450936,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,99,112.33670636164743,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,129,164.2829974113597,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,112,123.50811591127376,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,80,146.78011235384156,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,90,36.60675134695839,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,122,156.3208383099818,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,115,145.03687856914166,Models/Walker_models/Adversarial_models/Walker_feet_model_05
