algorithm,perturbation,steps,reward,model
PPO,-0.5,190,281.22179205832884,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,165,382.0520494394511,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,142,282.53706346513025,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,155,363.35493153399375,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,153,304.79433263240594,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,449,1264.4487402580842,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,135,264.47855903368963,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,160,375.0297127766353,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,135,317.04546647040024,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,326,747.5968887513159,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,113,254.95600077730523,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,110,237.1424947525984,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,158,373.71846802123673,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,117,261.3658036407114,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,129,298.97876677756267,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,93,187.15483178476552,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,138,283.45404496890296,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,210,285.51663401819695,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,568,2064.1070836305125,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,282,579.4587223228841,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,136,320.45377436542867,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,102,220.9683069977982,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,80,150.14016946159245,Models/Walker_models/Ideal_models/Walker_model_colab
