algorithm,perturbation,steps,reward,model
PPO,0.5,164,434.98064511263385,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,207,620.1960545073888,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,156,413.2349054932313,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,221,664.8068128822576,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,175,496.34453608342164,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,196,592.7422496741101,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,152,406.13309479100644,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,196,554.1422334234671,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,165,430.91779559645147,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,145,380.447634546892,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,170,474.0945846727236,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,158,408.8501577582001,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,155,410.82840606654645,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,187,547.1763294514758,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,158,421.6473721330158,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,168,474.3821101106214,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,176,501.83333088477684,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,154,413.12611855981595,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,200,599.1496606250112,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,171,473.1566063962364,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,163,448.3458513341848,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,210,641.0383551680206,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,155,432.6052780844002,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,161,422.55394802085357,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,170,452.0242323850216,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,202,609.6042044243004,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,161,444.7625542200203,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,162,439.3504597536321,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,171,464.01978641702954,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,161,431.9813800180764,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,162,431.78878514314965,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,150,393.92038927722024,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,195,542.7194576606598,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,146,394.82773687751796,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,195,599.9122051350823,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,201,617.1383464700666,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,157,404.868930018878,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,178,487.06378017360475,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,175,469.0369100456119,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,219,660.0381040086104,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,142,376.7337046564717,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,159,431.90674548715106,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,163,435.69401444819596,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,147,392.7774016905423,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,202,598.6832741907238,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,233,695.5628812727336,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,174,477.17827814987686,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,172,478.05137061741334,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,156,416.72505362801894,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,144,381.91383150633555,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,176,471.31375056539764,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,153,400.56666440962,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,165,456.46592161140507,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,182,532.5790936160956,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,154,405.3926626299399,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,151,399.23764021070747,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,144,385.14262221452736,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,171,481.32499096694664,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,145,383.2818418842086,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,164,446.6682585814766,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,144,386.27331925373414,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,162,433.7130779516913,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,166,450.9666282919295,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,156,411.04010434847487,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,150,397.4416003968554,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,144,383.220860270289,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,201,619.742213318887,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,149,401.2272561535151,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,145,394.9344326467681,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,151,397.8196277322004,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,155,407.67087697655734,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,155,407.56033394031783,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,137,365.17955695617,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,186,527.1491204919857,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,163,447.0796775403578,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,178,501.46347296352997,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,208,632.0389785718717,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.5,138,368.0806324661735,Models/Walker_models/Ideal_models/Walker_model_colab
