algorithm,perturbation,steps,reward,model
RARL,0.6,163,451.74589089048476,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,211,596.4467599815421,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,175,494.5936375975939,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,180,449.755160372232,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,179,469.94101157717114,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,183,463.9429318503362,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,187,496.08952319410855,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,184,500.35507587258235,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,179,467.2311946992172,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,203,548.9136722489457,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,197,526.1589193429654,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,180,484.9915493645958,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,180,472.7258817161992,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,198,589.6392622102994,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,166,437.4495972290106,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,182,474.2758284044121,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,180,492.5576979715636,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,194,573.52870062069,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,211,515.4115730797903,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,162,420.04146919547816,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,0.6,162,435.67017091231764,Models/Walker_models/Adversarial_models/Walker_feet_model_01
