algorithm,perturbation,steps,reward,model
RARL,-0.9,143,162.74680913802675,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,164,231.5697120592744,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,356,700.0510598958897,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,148,84.20713501502496,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,151,40.38501014094413,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,122,17.275095964040474,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,183,226.1871691688359,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,110,144.99482459796604,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,127,160.52197469757175,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,102,122.290928627119,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,129,166.0141438551898,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,67,125.54886155615804,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,159,201.21462350106958,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,141,155.1814727220899,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,93,115.07108844177264,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,100,79.33937642833462,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,130,192.62350127613854,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,96,91.08841126514972,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,141,163.71392929194826,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,121,130.2016325380555,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,133,165.35636986469444,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,184,206.62580663184463,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,116,148.71267292611583,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,124,163.19020137291864,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,144,162.8562121168843,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,121,167.05585122155844,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,96,184.55888500813762,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,-0.9,106,86.33805439824937,Models/Walker_models/Adversarial_models/Walker_feet_model_05
