algorithm,perturbation,steps,reward,model
RARL,-0.9,216,470.1372255488823,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,1000,2254.9552870987814,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,391,1083.290112677324,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,1000,2280.731434302072,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,190,448.62200870739343,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,358,736.9336185050797,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,567,1233.5999626670427,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,796,1573.4704320786386,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,1000,1906.1758368677874,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,272,608.8955836082114,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,269,565.6754912796769,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,479,998.2961558086718,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,398,955.8989619008444,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,538,1201.4293528840662,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,1000,1938.636059290564,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,332,736.0012646650248,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,1000,1959.3826943198474,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,1000,2027.8762782999827,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,319,609.0002648232514,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,374,738.0416444565076,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,322,677.5114215434387,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,259,672.2414660435211,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,165,375.9200087946074,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,1000,2231.930349311763,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,253,576.0761278774662,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,224,554.3254303624399,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,1000,2032.2526761006757,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,306,736.077221757665,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,176,390.19088075572836,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,176,367.1893185772242,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,296,519.8031524618618,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,847,1313.9413599660802,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,1000,2204.079363446106,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,654,1288.7276485525308,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,279,505.1196524684492,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,421,874.43457427272,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,550,1366.1417450689007,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,485,1108.3136307032512,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,1000,2376.732913750962,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,1000,2244.3401013291123,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,170,331.5239493806266,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,525,1359.9749861332402,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,387,898.8603280561365,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,307,365.62698380536494,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,1000,2288.589571718927,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,298,821.7979968342424,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,510,1101.920783597303,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,564,1326.033513271208,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,1000,2265.5539385673055,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.9,451,780.9496298144295,Models/Walker_models/Adversarial_models/Walker_feet_model
