algorithm,perturbation,steps,reward,model
RARL,-0.29999999999999993,341,855.8213340372303,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,349,801.7922616123047,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,411,891.3167640527445,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,1000,3914.305668961994,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,445,1210.5858292956664,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,351,823.0532026139372,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,599,2140.012744321755,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,907,3510.249265529182,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,1000,3800.6378145237313,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,461,1244.602505839579,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,578,1359.1104995389712,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,780,2899.7220752047106,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,631,1621.8244875561577,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,506,1531.6493678584447,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,478,1682.8897709104585,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,655,2327.5734450386926,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,497,1898.124451594037,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,295,774.161964648496,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,707,2086.5190522510457,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,282,745.7730059560017,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,298,785.5261509338399,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,712,2195.933241048048,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,518,1806.5119207942503,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,463,1627.2895474996503,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,-0.29999999999999993,380,904.0155008548845,Models/Walker_models/Adversarial_models/Walker_feet_model_01
