algorithm,perturbation,steps,reward,model
RARL,2,51,39.143950527761234,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,53,41.214355739877774,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,77,76.9799314026012,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,144,287.5705491190339,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,55,44.889796141082684,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,51,39.61204408319861,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,65,64.85680852589326,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,129,193.05250964318748,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,86,90.63909685341991,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,45,30.524053271698108,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,88,105.93074033338621,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,51,39.401353187023915,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,70,69.32796039130699,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,61,55.4518530725818,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,52,37.050930349653754,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,64,54.67681261985899,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,58,43.98096479253445,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,62,58.20358370833878,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,126,251.29800788997568,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,92,114.27957507741735,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,124,256.01625774434683,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,145,253.68508968786477,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,63,58.91091333578606,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,53,38.71879418368826,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,48,34.175367326405194,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,88,104.43573013124751,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,70,68.0791834168208,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,67,66.36601513712549,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,47,32.961178510598984,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,70,74.00086618649539,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,38,19.049709280096067,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,130,256.3331256350957,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,52,39.33175745778544,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,72,73.10492798787755,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,56,47.16146832914092,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,2,141,247.09148530089988,Models/Walker_models/Adversarial_models/Walker_feet_model_05
