algorithm,perturbation,steps,reward,model
PPO,0.0,303,939.73826108104,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,342,1161.8551877411269,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,139,379.9683005424172,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,141,380.4620467502982,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,324,1118.486477636205,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,264,967.85661017145,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,301,871.0855324795239,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,332,1137.2816300898085,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,332,1127.1701635803947,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,400,1263.6599272878984,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,277,808.5355623251495,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,263,820.5239705774594,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,357,1257.6256637046552,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,319,1125.0845547310037,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,283,965.4932265519124,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,205,678.2722434092038,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,359,1238.269569449245,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,291,911.1617542485392,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,203,597.5409422046223,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,251,763.2927510752943,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,340,1158.1908639241879,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,335,1186.8221198399847,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,300,1035.2984304807096,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,265,781.2019978275139,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,338,1177.7153578899924,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,272,901.7229223626537,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,230,715.8670928946813,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,318,1091.1525679818315,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,275,874.6382226619617,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,305,1020.0465119903438,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,417,1216.1323487544546,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,140,379.61132775656324,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,216,669.2442812807617,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,406,1402.7161587054684,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,134,371.11461621431135,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,279,1040.4849189351917,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,330,1138.88271064749,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,305,1092.6095845204336,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,387,1377.634883277491,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,173,545.9533534703717,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,302,1075.1344582001639,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,470,1630.4537094457653,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,301,1086.7451485681431,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,322,1062.2078016076757,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,313,1033.210041297867,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,185,577.011871717893,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,321,1111.6077475242673,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,223,698.8945103395854,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.0,226,720.6617397432547,Models/Walker_models/Ideal_models/Walker_model_colab
