algorithm,perturbation,steps,reward,model
PPO,0.4,159,426.7061502781314,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,160,412.9983224300545,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,145,385.8859768035643,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,240,727.0483509527444,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,200,605.7153142472253,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,160,432.3558480779293,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,202,599.3489480241074,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,196,614.5900424756137,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,194,600.9989629592164,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,195,595.4787130073182,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,203,614.123332639444,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,182,560.6667198219538,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,152,399.35849549521663,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,182,525.5595928773473,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,167,482.58918732909206,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,168,460.37044906193205,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,224,693.3819452404432,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,149,403.9100262441343,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,142,387.74223475043186,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,191,569.1240635873289,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,175,494.5339692770722,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,139,369.8401177363303,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,170,468.3852463271146,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,140,376.36764364117334,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,209,622.212909848337,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,174,478.8790012436366,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,240,691.7997797821254,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,208,645.9202915379456,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,157,427.03561846961475,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,156,418.62069506380976,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,168,460.1815462529885,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,142,377.0090552636475,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,210,648.9677564205367,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,180,509.11362494604117,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,200,614.818095211316,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,185,555.6133707307781,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,156,418.8427066193317,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,207,632.9109679349513,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,200,571.6614970318305,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,139,368.2622518066282,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,155,433.39618057163216,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,171,475.5961374010212,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,146,392.3087592798165,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,215,666.8822978366215,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,165,453.0812803805811,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,218,659.7207553413609,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,0.4,148,396.455158164923,Models/Walker_models/Ideal_models/Walker_model_colab
