algorithm,perturbation,steps,reward,model
PPO,-0.5,83,158.55206069522512,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,99,206.26499078219916,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,143,281.0166210590025,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,181,393.1945014935061,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,96,206.58824032678285,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,141,265.73073519399895,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,146,360.76835001854715,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,75,141.41250195559473,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,455,805.6094720088424,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,168,436.58617760197467,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,478,1149.3860805255576,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,133,249.93102300270675,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,97,202.2321121789273,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,435,1079.2780142548781,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,112,251.34020022349796,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,246,764.1783665939492,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,121,268.28776823161206,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,181,332.29704349898566,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,299,697.8493097268083,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,289,656.3159747555674,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,124,294.713575157999,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,98,208.8485652485233,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,128,295.9159339493781,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,510,1737.8654434683976,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,177,358.7077903872905,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,234,292.17432558082146,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,526,1368.3338738538478,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,85,171.78450654065455,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.5,164,296.34686990408045,Models/Walker_models/Ideal_models/Walker_model_colab
