algorithm,perturbation,steps,reward,model
RARL,1,158,382.549482122582,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,141,320.7461554926875,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,136,336.7544993989468,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,163,422.27867548911104,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,146,350.54614331522885,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,141,355.1039747286975,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,121,289.9736939663144,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,174,482.6448939928496,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,157,374.9938001901601,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,212,553.6038231228863,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,145,375.6578149447705,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,208,490.41583382574754,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,184,495.3352436752639,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,116,283.3243248464478,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,222,581.6072527198512,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,132,321.6940862082456,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,166,450.5100260385425,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,135,332.23790022385765,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,132,327.59815268643524,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,139,339.71930484928544,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,182,500.0961100176746,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,109,246.97025714601114,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,147,360.91759384773286,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,244,600.1746992412336,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,140,363.90887212963753,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,129,304.6942510264962,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,183,506.7408449971008,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,117,239.2382004987594,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,354,754.8167695856773,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,167,441.72479937991193,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,143,365.2228192357252,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,145,352.5623112639678,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,150,372.1000702139663,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,145,364.22870086056537,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,129,304.2656519775337,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,156,367.0397320676984,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,153,356.5599219232081,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,187,419.698658351861,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,89,161.64509043012367,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,158,352.510263014663,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,234,631.6355198773126,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,172,460.9589954713392,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,134,345.56651724786207,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,156,413.5503071250496,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,154,382.6891516806827,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,188,514.5784775518332,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,112,230.2758379049592,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,152,378.072683308299,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,170,457.6649940730822,Models/Walker_models/Adversarial_models/Walker_feet_model_05
RARL,1,134,335.09665300439156,Models/Walker_models/Adversarial_models/Walker_feet_model_05
