algorithm,perturbation,steps,reward,model
RARL,-0.4,187,352.02105449669517,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,208,425.3062940065524,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,189,382.45480340172185,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,204,416.3094576483213,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,247,369.4654165435302,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,236,451.36673685292567,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,445,1341.144947960434,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,300,461.3221585606384,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,224,344.26068231746103,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,193,382.9400279655565,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,207,389.10537216199737,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,192,341.7177930935977,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,209,426.065774370294,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,203,393.4024491232394,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,215,410.59247276160556,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,246,398.2445531242645,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,197,392.92466287482966,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,240,422.9257201780365,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,199,357.40139635672995,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,169,365.4443487976696,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,667,1556.7023221570062,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,238,418.8594452363268,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,200,331.8268526751035,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,282,453.0347003549617,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,200,416.9697676502277,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,293,453.1385539434659,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,235,441.53865052731726,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,185,341.2943762402358,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,207,375.428594988402,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,195,417.2122962286162,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,260,616.5062698518709,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,226,363.11720769907515,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,184,365.9979472196487,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,174,368.95827863705927,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,259,425.90824629178223,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,223,395.8024297728498,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,236,415.4131814412884,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,203,352.0217098639061,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,319,510.193559909113,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,184,379.26458977311427,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,239,380.9432499536849,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,220,408.6068548044277,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,219,340.9944511708013,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,203,407.16097217063043,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,207,415.85598157180584,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,198,401.678732422346,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,210,407.6545607732187,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,196,374.8300731753252,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,356,768.5663800989851,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,257,390.72836712072,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,224,408.0570714049036,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,202,393.0824984108182,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,194,385.6737191431255,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,208,432.4006406527476,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,190,390.46425208770825,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,184,382.81395296956725,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,398,917.6578663740693,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,694,2034.3996574097637,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,185,390.2736552506849,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,-0.4,205,371.48571188852657,Models/Walker_models/Adversarial_models/Walker_feet_model
