algorithm,perturbation,steps,reward,model
PPO,-0.8,70,135.04648326307816,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,125,184.69122021298958,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,160,233.32672451816597,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,141,249.44450198253378,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,129,227.33827020850129,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,104,215.51232145114136,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,141,283.06395542069095,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,99,195.26342788545526,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,139,232.49379812153666,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,58,101.42499581919265,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,158,237.15891601608928,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,131,261.18990966709225,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,71,136.88859456887303,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,136,248.23133551741876,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,81,152.33435963497368,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,134,249.25319353268833,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,89,174.65145562828775,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,133,198.8156996880225,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,153,293.7095256264447,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,85,163.41672675508562,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,146,251.15364219022194,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,74,131.33586507634027,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,134,210.05647671477527,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,157,288.0751319865458,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,117,244.37899460874087,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,148,317.48188866509827,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,138,248.91569923117333,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,59,97.98644974318495,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,93,174.6086464179117,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,136,252.56303016133552,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,61,103.53077886735718,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,90,183.70466912465236,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,129,236.0329006915572,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,89,173.09009830346508,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,70,128.55361444596906,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,164,359.5375631963259,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,56,97.24838826685345,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,159,366.57053288472116,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,134,254.24760940581018,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,269,470.56636374872824,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,171,372.4845213017802,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,72,134.0578980478599,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,79,146.85417530386985,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,140,247.35707115635068,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,129,202.72270574142385,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,73,132.5494666979166,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,70,132.35807450800803,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,98,191.44988858261513,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,57,92.66671373631834,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,94,191.31331332116224,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,217,443.7128090026572,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,93,190.78183166488773,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,126,189.02208848380005,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,87,162.84481415914638,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,55,99.02186364972124,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,133,199.80969421351267,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,62,102.90635546501039,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,218,434.6817650406025,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,57,96.41755182889074,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,152,266.46586751088375,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,137,256.63452283956394,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,100,209.95805123472178,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,123,195.93374147114582,Models/Walker_models/Ideal_models/Walker_model_colab
PPO,-0.8,128,288.7801646172902,Models/Walker_models/Ideal_models/Walker_model_colab
