algorithm,perturbation,steps,reward,model
RARL,2,157,345.3787917669387,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,167,345.91203138724376,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,147,324.48253212997884,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,167,362.5828615090428,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,163,357.8072558765409,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,149,330.52366345803216,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,150,327.339500486632,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,194,394.6830388468579,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,183,380.836929048397,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,166,353.9342885324104,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,158,338.01649752284493,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,179,377.02200710725356,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,145,329.4039595330987,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,156,345.5172607332388,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,172,367.5365239711027,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,149,324.0553066752691,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,154,339.6904489948374,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,183,377.2283739764789,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,166,356.4596034277429,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,173,364.32162286004314,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,149,338.425685146638,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,163,354.98273079357114,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,151,335.5292650579504,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,158,341.774719765127,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,193,397.1605687384781,Models/Walker_models/Adversarial_models/Walker_feet_model_01
RARL,2,178,374.982055697079,Models/Walker_models/Adversarial_models/Walker_feet_model_01
