algorithm,perturbation,steps,reward,model
RARL,2,193,383.3446584736407,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,139,269.248649465172,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,154,277.67874596244235,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,172,325.39875266003423,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,162,287.6048257186676,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,176,333.1448243912296,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,158,291.48152807714314,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,151,270.03353176770497,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,170,306.4578129132001,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,151,295.4795305425905,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,170,308.22246778994986,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,162,290.8590536748434,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,192,327.1274489890311,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,165,302.352865381466,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,172,345.90835249146676,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,158,290.2414061776699,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,165,308.6831884926578,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,159,285.28671220954766,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,161,287.8002702969052,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,185,370.7234625352912,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,166,314.8877816121394,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,163,311.9319315768553,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,164,297.7266434557687,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,165,299.5086653996341,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,190,372.6417890337734,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,167,305.0393008315368,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,144,280.5112521825995,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,162,318.34353885787823,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,176,319.79423281836716,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,182,370.4169539419436,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,194,318.3039370820752,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,168,306.03848885402294,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,169,350.10075009140746,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,172,307.65918768137635,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,161,285.2126414625982,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,209,357.44062275167926,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,229,416.67569054478554,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,190,386.4961765702719,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,163,315.15766763526153,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,181,318.2558656520687,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,155,287.0211708307743,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,165,300.5654639188506,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,173,314.46618408264294,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,179,350.8134073877445,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,163,299.3198173352248,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,172,358.61385058525957,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,166,308.56206709906473,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,155,282.217727683068,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,199,339.80613040496246,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,152,293.8409137722683,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,169,298.47361685890246,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,173,345.1592977373748,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,219,361.21676767071403,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,164,292.23938312715836,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,159,285.8802539878816,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,167,300.06580075322563,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,177,312.2420333216942,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,189,320.7869162041352,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,161,283.88827811545707,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,161,327.2872504156611,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,174,363.72937240008434,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,262,450.5944731191523,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,174,352.93937886919093,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,153,281.44691352575524,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,171,346.7517866134626,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,204,386.133663300378,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,149,285.80127076131566,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,162,307.23179242978495,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,158,288.2891035908997,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,210,401.5697483202939,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,178,307.5891766471541,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,171,297.88880002951464,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,176,358.2569989804224,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,189,392.3408435364645,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,159,295.0863893379874,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,192,328.2438989230477,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,162,293.6555316483664,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,177,353.89030205824656,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,213,405.23488607391846,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,152,279.44925660531317,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,156,285.61238231942843,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,176,359.40576115832664,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,157,290.840079531823,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,187,376.8969988347344,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,154,296.1110469254545,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,214,395.82620323392985,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,142,263.6257298082037,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,185,380.9690145673776,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,157,297.691859668299,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,236,386.80990861331156,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,155,291.6145226019198,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,153,289.68945418405747,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,172,367.98558579021847,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,171,355.79787016229784,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,180,324.91623406620965,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,203,397.76405275268735,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,220,419.50564856271194,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,160,286.1780001454754,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,163,337.4921762360227,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,160,284.8149651728145,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,148,280.6244794213271,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,225,362.0208696340251,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,162,305.5095127126897,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,158,297.62046112097414,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,168,313.306739770911,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,176,353.13463688489173,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,203,392.6733706019859,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,193,328.8663584662645,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,179,357.0152437977704,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,183,377.4467652775129,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,157,297.8834240187862,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,165,292.6689528596544,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,171,302.6235680244936,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,163,319.049905304666,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,150,289.02370536139927,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,171,355.21319285880145,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,212,342.3698302246527,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,157,299.40813726922147,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,153,289.11362846379757,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,151,282.0986720136061,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,179,361.8670718316573,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,238,405.4164738342315,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,167,299.35134560843335,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,207,393.78622137775983,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,181,316.93482776140263,Models/Walker_models/Adversarial_models/Walker_feet_model
RARL,2,186,364.2424056628847,Models/Walker_models/Adversarial_models/Walker_feet_model
