algorithm,Mass,Friction,steps,reward,model
PPO,2.028945255443409,2.2,73,142.4088502192888,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,87,172.7324805303262,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,221,461.2092749747842,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,111,238.90053940131406,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,107,222.36229055000535,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,209,449.6112707468965,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,526,1291.2042977149574,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,230,501.7211315901559,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,127,287.15994982159646,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,222,467.51479035150805,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,398,959.6802926949052,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,78,152.81512026712846,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,344,756.4564823459621,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,115,199.34249749084825,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,306,741.7983251022356,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,160,273.12232712784044,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,120,213.5172994178124,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,332,763.7472762378306,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,114,206.71552105600495,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,308,684.1585313111271,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,127,237.00861438773381,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,200,417.0941135318586,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,54,101.1959323889032,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,240,519.8196145783238,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,123,216.0082595703027,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,101,204.84064788659498,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,317,707.5050027214634,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,87,163.2527326997929,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,302,729.1816352127989,Models/Hopper/Ideal_models/Hopper_PPO_2
PPO,2.028945255443409,2.2,125,259.25360731317096,Models/Hopper/Ideal_models/Hopper_PPO_2
