algorithm,Mass,Friction,steps,reward,model
PPO,2.509295820681653,2.2,1000,1000,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,884,883,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,1000,1000,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,10,9,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,527,526,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,231,230,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,1000,1000,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,1000,1000,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,481,480,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,1000,1000,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,23,22,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,1000,1000,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,1000,1000,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,1000,1000,Models/CartPole_models/Ideal_models/CartPole_model_1
PPO,2.509295820681653,2.2,832,831,Models/CartPole_models/Ideal_models/CartPole_model_1
